KEYID,PKTYPE,PKTYPE1,PKID,ZONE,PKROAD,x_cen_84,y_cen_84
808831,02,,,,,121.507095195,25.047043906
808908,02,,,,,121.507042651,25.046415575
654585,02,機車,,07,西寧南路,121.506732393,25.045316079
808909,02,,,,,121.507044826,25.046423471
808910,02,,,,,121.507047001,25.046431368
808911,02,,,,,121.507049176,25.046439264
808832,02,,,,,121.506782763,25.045898692
808912,02,,,,,121.506590778,25.045242315
808833,02,,,,,121.506785001,25.045906574
808913,02,,,,,121.506588500,25.045234442
808834,02,,,,,121.506787239,25.045914456
808914,02,,,,,121.506586222,25.045226570
808835,02,,,,,121.506789476,25.045922338
808915,02,,,,,121.506583944,25.045218697
808836,02,,,,,121.506791714,25.045930220
808916,02,,,,,121.506581666,25.045210825
808917,02,,,,,121.506579388,25.045202952
808838,02,,,,,121.506796189,25.045945984
808918,02,,,,,121.506577110,25.045195080
808839,02,,,,,121.506798427,25.045953866
808919,02,,,,,121.506574832,25.045187208
808840,02,,,,,121.506800664,25.045961748
808920,02,,,,,121.506572553,25.045179335
808841,02,,,,,121.506802902,25.045969630
808921,07,,28,,,121.506518871,25.044985834
808842,02,,,,,121.506805140,25.045977512
808922,02,,,,,121.506331801,25.044329930
808923,02,,,,,121.506334087,25.044337801
808924,02,,,,,121.506336372,25.044345671
808925,02,,,,,121.506338658,25.044353542
808927,02,,,,,121.506343229,25.044369283
808928,02,,,,,121.506345515,25.044377154
808929,02,,,,,121.506347801,25.044385025
808930,02,,,,,121.506350086,25.044392896
808931,02,,,,,121.506352372,25.044400766
808932,02,,,,,121.506354657,25.044408637
808933,02,,,,,121.506356943,25.044416508
808934,02,,,,,121.506359229,25.044424378
808935,02,,,,,121.506361514,25.044432249
808936,02,,,,,121.506363800,25.044440120
808866,02,,,,,121.506858843,25.046166678
808867,02,,,,,121.506861081,25.046174560
808868,02,,,,,121.506863319,25.046182441
808869,02,,,,,121.506865556,25.046190323
808948,02,,,,,121.506049313,25.043355699
808870,02,,,,,121.506867794,25.046198205
808949,02,,,,,121.506051611,25.043363567
808871,02,,,,,121.506870032,25.046206087
808950,02,,,,,121.506053909,25.043371434
779438,07,貨車裝卸專用,07,07,興義街,121.492614664,25.027338921
808872,02,,,,,121.506872269,25.046213969
808951,02,,,,,121.506056207,25.043379302
649034,01,,05,07,興義街,121.492722759,25.027429355
808873,02,,,,,121.506874507,25.046221851
808952,02,,,,,121.506058506,25.043387170
808874,02,,,,,121.506876745,25.046229733
808953,02,,,,,121.506060804,25.043395038
808875,02,,,,,121.506878982,25.046237615
808954,02,,,,,121.506063102,25.043402905
808876,02,,,,,121.506881220,25.046245497
808955,02,,,,,121.506065400,25.043410773
808877,02,,,,,121.506883457,25.046253379
808956,02,,,,,121.506067699,25.043418641
808878,02,,,,,121.506885695,25.046261261
534470,04,身心殘障專用(機,,07,西寧南路,121.506139198,25.043255280
547809,02,機車,,07,西寧南路,121.506115139,25.043172298
808880,02,,,,,121.506890170,25.046277024
808957,02,,,,,121.505889516,25.042301352
808881,02,,,,,121.506892408,25.046284906
808958,02,,,,,121.505890052,25.042293228
808882,02,,,,,121.506894646,25.046292788
808959,02,,,,,121.505890589,25.042285104
808883,02,,,,,121.506896883,25.046300670
808960,02,,,,,121.505891125,25.042276980
808884,02,,,,,121.506899121,25.046308552
808961,02,,,,,121.505891661,25.042268856
808962,02,,,,,121.505892198,25.042260731
808886,02,,,,,121.506903596,25.046324316
808963,02,,,,,121.505892734,25.042252607
808887,02,,,,,121.506905834,25.046332198
808964,02,,,,,121.505893270,25.042244483
808888,02,,,,,121.506908072,25.046340080
808965,02,,,,,121.505893807,25.042236359
808889,02,,,,,121.506910309,25.046347961
808966,02,,,,,121.505894343,25.042228235
808890,02,,,,,121.506912547,25.046355843
808967,02,,,,,121.505974224,25.042318685
808891,02,,,,,121.506914785,25.046363725
808968,02,,,,,121.505974881,25.042310568
808892,02,,,,,121.506917022,25.046371607
808969,02,,,,,121.505975539,25.042302451
808893,02,,,,,121.506919260,25.046379489
808970,02,,,,,121.505976196,25.042294334
808894,02,,,,,121.506921497,25.046387371
808971,02,,,,,121.505976853,25.042286217
808895,02,,,,,121.506923735,25.046395253
808972,02,,,,,121.505977510,25.042278100
808973,02,,,,,121.505978167,25.042269983
808897,02,,,,,121.506928210,25.046411017
808974,02,,,,,121.505978824,25.042261867
808898,02,,,,,121.506930448,25.046418899
808975,02,,,,,121.505979481,25.042253750
808899,02,,,,,121.506932686,25.046426780
808976,02,,,,,121.505980138,25.042245633
808900,02,,,,,121.506934923,25.046434662
808977,02,,,,,121.505980795,25.042237516
808978,02,,,,,121.505981453,25.042229399
808979,02,,,,,121.505982110,25.042221282
808980,02,,,,,121.505982767,25.042213165
808981,02,,,,,121.505988929,25.042138814
808982,02,,,,,121.505989542,25.042130694
808983,02,,,,,121.505990155,25.042122574
808984,02,,,,,121.505990769,25.042114455
808985,02,,,,,121.505991382,25.042106335
808986,02,,,,,121.505991995,25.042098215
808987,02,,,,,121.505992608,25.042090095
808988,02,,,,,121.505993221,25.042081976
808989,02,,,,,121.505993835,25.042073856
808990,02,,,,,121.505994448,25.042065736
808991,02,,,,,121.505995061,25.042057617
808992,02,,,,,121.505995674,25.042049497
808993,02,,,,,121.505996287,25.042041377
808994,02,,,,,121.505996901,25.042033257
808995,02,,,,,121.505997514,25.042025138
808996,02,,,,,121.505998127,25.042017018
808997,02,,,,,121.505998740,25.042008898
808998,02,,,,,121.506012937,25.041843977
808999,02,,,,,121.506012327,25.041852097
809000,02,,,,,121.506011717,25.041860217
809001,02,,,,,121.506011107,25.041868337
574908,01,小型車,15,07,環河南路二段,121.490971124,25.031710229
810029,02,,,,,121.490808022,25.031528318
809002,02,,,,,121.506010498,25.041876457
810030,02,,,,,121.490802426,25.031521950
809003,02,,,,,121.506009888,25.041884576
810031,02,,,,,121.490796831,25.031515583
809004,02,,,,,121.506009278,25.041892696
810032,02,,,,,121.490791236,25.031509215
809005,02,,,,,121.506008669,25.041900816
810033,02,,,,,121.490785640,25.031502847
533395,01,小型車,20,07,環河南路二段,121.491147179,25.031909431
576324,01,小型車,19,07,環河南路二段,121.491114965,25.031873330
810034,02,,,,,121.491096302,25.031851623
810035,02,,,,,121.491090829,25.031845169
810036,02,,,,,121.491085357,25.031838714
809010,02,,,,,121.505987473,25.040849895
810037,02,,,,,121.491079884,25.031832259
809011,02,,,,,121.505986916,25.040857866
810038,02,,,,,121.491074412,25.031825805
809023,02,,,,,121.505982411,25.040915702
809024,02,,,,,121.505981937,25.040923914
809025,02,,,,,121.505981464,25.040932025
809038,02,,,,,121.505965002,25.041161332
809039,02,,,,,121.505965535,25.041153356
809041,02,,,,,121.505964085,25.041184183
809042,02,,,,,121.505963528,25.041192306
809043,02,,,,,121.505962971,25.041200429
809044,02,,,,,121.505962414,25.041208552
809045,02,,,,,121.505961857,25.041216675
809046,02,,,,,121.505961300,25.041224798
809048,02,,,,,121.505960186,25.041241044
809049,02,,,,,121.505959629,25.041249167
809051,02,,,,,121.505958515,25.041265414
809052,02,,,,,121.505957958,25.041273537
725633,02,機車,,07,西寧南路,121.506071879,25.041157098
809053,02,,,,,121.506085221,25.040984889
809054,02,,,,,121.506085785,25.040976766
809057,02,,,,,121.506087478,25.040952398
809058,02,,,,,121.506088042,25.040944275
809059,02,,,,,121.506088606,25.040936153
809060,02,,,,,121.506089171,25.040928030
809061,02,,,,,121.506089735,25.040919907
809062,02,,,,,121.506090299,25.040911785
809063,02,,,,,121.506090863,25.040903662
809064,02,,,,,121.506091428,25.040895539
809065,02,,,,,121.506091992,25.040887416
809066,02,,,,,121.506092556,25.040879294
809067,02,,,,,121.506093120,25.040871171
809068,02,,,,,121.506093685,25.040863048
548227,01,小型車,50,07,西寧南路,121.506054660,25.040228083
809071,02,,,,,121.506117143,25.040468656
809072,02,,,,,121.506118234,25.040460578
809073,02,,,,,121.506119324,25.040452499
809074,02,,,,,121.506120415,25.040444421
809075,02,,,,,121.506121505,25.040436342
809076,02,,,,,121.506122596,25.040428263
809077,02,,,,,121.506123686,25.040420185
809078,02,,,,,121.506124777,25.040412106
809079,02,,,,,121.506125867,25.040404027
809080,02,,,,,121.506126958,25.040395949
809081,02,,,,,121.506128049,25.040387870
809082,02,,,,,121.506129139,25.040379791
809083,02,,,,,121.506130230,25.040371713
723951,01,小型車,239,07,西寧南路,121.506156103,25.040171605
809085,02,,,,,121.506160937,25.040134717
809086,02,,,,,121.506162057,25.040126642
809087,02,,,,,121.506163177,25.040118566
809088,02,,,,,121.506164297,25.040110491
809089,02,,,,,121.506165417,25.040102416
809090,02,,,,,121.506166537,25.040094340
808085,02,,,,,121.505293678,25.025778748
809095,02,,,,,121.506203149,25.039037739
808086,02,,,,,121.505302191,25.025781349
808087,02,,,,,121.505310703,25.025783950
808088,02,,,,,121.505319215,25.025786551
809098,02,,,,,121.506199935,25.039063500
808089,02,,,,,121.505327727,25.025789152
808090,02,,,,,121.505336240,25.025791753
809019,02,,,,,121.505985142,25.040881843
809020,02,,,,,121.505984501,25.040890042
809018,02,,,,,121.505985531,25.040873796
543193,01,小型車,70,07,西寧南路,121.506294205,25.038317320
725607,02,機車,,07,西寧南路,121.506066276,25.041237823
725606,02,機車,,07,西寧南路,121.506065036,25.041255793
535728,03,身心殘障專用(汽,46,07,西寧南路,121.506018926,25.040511644
546829,01,小型車,71,07,西寧南路,121.506307272,25.038212120
543633,01,小型車,11,07,環河南路三段,121.493521857,25.018702489
725608,02,機車,,07,西寧南路,121.506065738,25.041246791
725603,02,機車,,07,西寧南路,121.506061922,25.041295482
810729,02,,,,,121.506067629,25.040123508
725604,02,機車,,07,西寧南路,121.506061220,25.041304485
810730,02,,,,,121.506066631,25.040131597
725602,02,機車,,07,西寧南路,121.506060598,25.041313528
810731,02,,,,,121.506065632,25.040139685
730187,01,小型車,06,07,永福街,121.505721992,25.038199668
810732,02,,,,,121.506064634,25.040147773
808097,02,,,,,121.505426369,25.025819992
561719,07,貨車裝卸專用,07,07,永福街,121.505626263,25.038218810
725605,02,機車,,07,西寧南路,121.506059329,25.041331423
810733,01,,52,,,121.506073423,25.040080081
808098,02,,,,,121.505434880,25.025822597
809102,02,,,,,121.505563407,25.038231999
808099,02,,,,,121.505443390,25.025825203
808100,02,,,,,121.505451901,25.025827808
810734,02,,,,,121.506152440,25.040198143
810739,11,,,,,121.506326218,25.040833883
810735,02,,,,,121.506151351,25.040206222
810746,11,,,,,121.506399151,25.040912699
810740,11,,,,,121.506359964,25.040869297
809106,02,,,,,121.505528197,25.038238495
810736,02,,,,,121.506150262,25.040214301
810741,11,,,,,121.506539891,25.041067528
810747,11,,,,,121.506431370,25.040948039
808103,02,,,,,121.505477432,25.025835625
809107,02,,,,,121.505519395,25.038240119
810737,02,,,,,121.506149173,25.040222379
810748,11,,,,,121.506464231,25.040984007
808104,02,,,,,121.505485943,25.025838230
540571,01,小型車,20,07,西寧南路,121.506195007,25.039880910
810749,11,,,,,121.506568184,25.041098032
808105,02,,,,,121.505494453,25.025840836
534049,01,小型車,19,07,西寧南路,121.506205670,25.039801611
810750,11,,,,,121.506592342,25.041124573
808106,02,,,,,121.505502964,25.025843441
808107,02,,,,,121.505511474,25.025846047
808108,02,,,,,121.505519985,25.025848652
808109,02,,,,,121.505528495,25.025851258
808110,02,,,,,121.505537006,25.025853863
808111,02,,,,,121.505545516,25.025856469
808112,02,,,,,121.505554027,25.025859074
808113,02,,,,,121.505562537,25.025861680
808114,02,,,,,121.505571048,25.025864285
808115,02,,,,,121.505579558,25.025866891
810855,01,,01,,,121.494786459,25.024671448
808116,02,,,,,121.505588069,25.025869496
809120,02,,,,,121.502112996,25.038980302
810856,02,,,,,121.494728502,25.024630030
808117,02,,,,,121.505596579,25.025872102
809121,02,,,,,121.502104177,25.038981851
810857,02,,,,,121.494735551,25.024635067
808118,02,,,,,121.505605090,25.025874707
809122,02,,,,,121.502095358,25.038983400
810859,02,,,,,121.494756607,25.024650076
810858,02,,,,,121.494763639,25.024655065
808119,02,,,,,121.505613600,25.025877313
809123,02,,,,,121.502086539,25.038984949
808120,02,,,,,121.505622111,25.025879918
809124,02,,,,,121.502077720,25.038986498
810861,02,,,,,121.494742542,25.024640022
810860,02,,,,,121.494749575,25.024645011
808121,02,,,,,121.505630621,25.025882524
809125,02,,,,,121.502068901,25.038988047
808122,02,,,,,121.505639132,25.025885129
809126,02,,,,,121.502060082,25.038989596
724973,01,小型車,02,07,寶興街140巷,121.494106833,25.024182333
808123,02,,,,,121.505647642,25.025887735
809127,02,,,,,121.502051263,25.038991145
724974,01,小型車,03,07,寶興街140巷,121.494067926,25.024154347
809128,02,,,,,121.502042444,25.038992694
724975,01,小型車,04,07,寶興街140巷,121.494029018,25.024126361
809129,02,,,,,121.502033625,25.038994244
808126,02,,,,,121.505688442,25.025900756
808127,02,,,,,121.505696944,25.025903386
808128,02,,,,,121.505705445,25.025906016
691671,01,小型車,20,07,興義街,121.491120088,25.026068686
808129,02,,,,,121.505713946,25.025908646
809133,02,,,,,121.505395461,25.039215654
808130,02,,,,,121.505722448,25.025911276
598667,01,,01,07,柳州街,121.505374949,25.039103342
808131,02,,,,,121.505730949,25.025913905
642424,02,,,07,柳州街,121.505281821,25.038631788
808132,02,,,,,121.505739451,25.025916535
545941,03,身心殘障專用(汽,19,07,柳州街,121.505361445,25.038503289
808133,02,,,,,121.505747952,25.025919165
809134,02,,,,,121.505369080,25.038537799
808134,02,,,,,121.505756453,25.025921795
809135,02,,,,,121.505370683,25.038545808
808135,02,,,,,121.505764955,25.025924425
809136,02,,,,,121.505372286,25.038553816
808136,02,,,,,121.505773456,25.025927054
809137,02,,,,,121.505373889,25.038561824
808137,02,,,,,121.505781958,25.025929684
809138,02,,,,,121.505375492,25.038569833
808138,02,,,,,121.505790459,25.025932314
808139,02,,,,,121.505798960,25.025934944
808140,02,,,,,121.505807462,25.025937574
808141,02,,,,,121.505815963,25.025940203
808142,02,,,,,121.505824465,25.025942833
809143,02,,,,,121.505383508,25.038609874
808143,02,,,,,121.505832966,25.025945463
809144,02,,,,,121.505385111,25.038617882
808144,02,,,,,121.505841467,25.025948093
573378,03,,35,07,寶興街,121.495573594,25.022941242
811035,02,,,,,121.495522727,25.023123987
811041,02,,,,,121.505284901,25.025776958
811036,02,,,,,121.495520346,25.023131836
811042,02,,,,,121.505276408,25.025774305
811043,02,,,,,121.505267916,25.025771651
811038,02,,,,,121.495505946,25.023176756
811044,02,,,,,121.505259423,25.025768998
811039,02,,,,,121.495508354,25.023168914
811045,02,,,,,121.505250931,25.025766344
811046,02,,,,,121.505242439,25.025763691
811310,02,,,,,121.504431350,25.041203163
714597,02,機車,,07,昆明街,121.504472069,25.040969253
714593,02,機車,,07,昆明街,121.504470313,25.040960291
811321,11,,,,,121.503914655,25.040457671
811322,11,,,,,121.503821093,25.040464355
811323,11,,,,,121.504077938,25.040445960
811316,11,,,,,121.503625160,25.040480120
811324,11,,,,,121.503992230,25.040451863
811317,11,,,,,121.503498954,25.040488795
545675,03,身心殘障專用(汽,86,07,昆明街,121.504402405,25.040594934
811334,02,,,,,121.504240621,25.040198801
811343,11,,,,,121.504545908,25.040477753
811344,11,,,,,121.504652426,25.040496059
811318,11,,,,,121.503392944,25.040495122
811325,02,,,,,121.504225364,25.040126873
811335,02,,,,,121.504242210,25.040206811
811345,11,,,,,121.504757752,25.040514824
811351,11,,,,,121.505149899,25.040584467
811311,02,,,,,121.504306717,25.040540438
811319,11,,,,,121.503732822,25.040471358
811326,02,,,,,121.504227061,25.040134866
811336,02,,,,,121.504243798,25.040214822
811346,11,,,,,121.504838083,25.040528761
811353,11,,,,,121.505580672,25.040659959
811352,11,,,,,121.505503350,25.040646600
811320,11,,,,,121.504174385,25.040439694
811327,02,,,,,121.504228757,25.040142858
811337,02,,,,,121.504245387,25.040222832
811347,11,,,,,121.504921606,25.040544418
811354,11,,,,,121.505707302,25.040683188
811356,11,,,,,121.502267917,25.040574146
811328,02,,,,,121.504230454,25.040150850
811338,02,,,,,121.504246976,25.040230843
811348,11,,,,,121.505033508,25.040563341
811355,11,,,,,121.505816149,25.040702029
811357,11,,,,,121.502589520,25.040552266
811358,11,,,,,121.503329913,25.040500541
811361,11,,,,,121.503144597,25.040513340
811366,11,,,,,121.502859433,25.040534425
811329,02,,,,,121.504232150,25.040158843
811339,02,,,,,121.504248564,25.040238854
811359,11,,,,,121.503229823,25.040507455
811362,11,,,,,121.503189110,25.040509894
811330,02,,,,,121.504233846,25.040166835
547501,01,小型車,10,07,昆明街,121.504210710,25.040055969
811360,11,,,,,121.503100235,25.040516373
811363,11,,,,,121.503039666,25.040520910
811331,02,,,,,121.504235543,25.040174828
811340,02,,,,,121.504185011,25.039931636
811364,11,,,,,121.502957865,25.040527325
811332,02,,,,,121.504237239,25.040182820
811341,02,,,,,121.504183285,25.039923648
811333,02,,,,,121.504238936,25.040190812
811342,02,,,,,121.504181559,25.039915661
811477,02,,,,,121.490368918,25.034972349
811493,02,,,,,121.490353523,25.034953891
811478,02,,,,,121.490373277,25.034978518
811494,02,,,,,121.490349106,25.034947755
811479,02,,,,,121.490377637,25.034984687
811495,02,,,,,121.490344690,25.034941620
811480,02,,,,,121.490381996,25.034990856
811496,02,,,,,121.490340273,25.034935484
811481,02,,,,,121.490386356,25.034997025
811497,02,,,,,121.490335857,25.034929348
